title,price,year,kms,city,gear,doors,seats,power,color,co2_emiss,fuel_type,warranty,dealer,chassis,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
Ford Transit Ft 350l Chasis Cabina Simple Tr.tra. 155,10.500€,2012,205.000 km,155 cv en Castellon,Manual,2 puertas,3,155 cv,Blanco,229 gr/m,Diesel,No,Particular,Chasis,202 cm,593 cm,197 cm,0 l,0 km/h,"9,7 l","7,8 l","8,5 l",1.809 kg,80 l,"0,0 s"
Peugeot Partner Tepee 1.6e-hdi Stt Outdoor 92,11.000€,2014,50.000 km,92 cv en Barcelona,Automática,5 puertas,5,92 cv,Azul,123 gr/m,Diesel,No,Particular,Combi,180 cm,438 cm,181 cm,675 l,165 km/h,"5,5 l","4,6 l","4,9 l",1.320 kg,60 l,"14,3 s"
Ford Transit Mixta Trend 130,23.700€,2018,73.000 km,130 cv en Valencia,Manual,4 puertas,6,130 cv,Plateado,172 gr/m,Diesel,No,Particular,Combi,249 cm,553 cm,206 cm,0 l,0 km/h,"7,8 l","6,2 l","6,8 l",2.210 kg,80 l,"0,0 s"
Nissan Nv200 E-nv200 Furgón Comfort 4p.,30.997€,09/2020,10 km,109 cv en Madrid,"Directo, sin caja de cambios",4 puertas,2,109 cv,Iceberg blanco sólido,0 gr/m,Eléctrico,SÍ,Profesional,Furgon,186 cm,456 cm,176 cm,0 l,120 km/h,"0,0 l","0,0 l","0,0 l",1.517 kg,0 l,"0,0 s"
Ford Connect Ft 210s Kombi B. Corta Trend 110,5.900€,02/2010,209.100 km,110 cv en Almeria,Manual,5 puertas,5,110 cv,Blanco,159 gr/m,Diesel,SÍ,Profesional,Combi,184 cm,432 cm,180 cm,0 l,152 km/h,"7,4 l","5,2 l","6,0 l",1.517 kg,60 l,"0,0 s"
Volkswagen Multivan 2.0tdi Bmt Comfortl. Ed. Dsg 140,22.900€,10/2012,239.000 km,140 cv en Girona,Automática secuencial,4 puertas,7,140 cv,Gris,203 gr/m,Diesel,SÍ,Profesional,Combi,199 cm,489 cm,190 cm,0 l,172 km/h,"9,5 l","6,7 l","7,7 l",2.291 kg,80 l,"14,7 s"
Peugeot Partner Furgón 1.6bluehdi Confort L1 75,7.900€,06/2016,85.500 km,75 cv en Malaga,Manual,3 puertas,2,75 cv,Blanco,112 gr/m,Diesel,SÍ,Profesional,Furgon,180 cm,438 cm,181 cm,0 l,155 km/h,"5,1 l","3,8 l","4,3 l",1.292 kg,53 l,"14,2 s"
Land Rover Defender Comercial 110 2.5td5 Techo Duro,39.900€,08/2003,289.000 km,122 cv en Valencia,Manual,3 puertas,2,122 cv,Gris,0 gr/m,Diesel,SÍ,Profesional,Combi,206 cm,444 cm,179 cm,0 l,0 km/h,"12,7 l","9,7 l","10,8 l",1.920 kg,75 l,"17,5 s"
Fiat Scudo Combi 10 Standard C 2.0mjt 5-9,5.900€,10/2007,315.000 km,120 cv en Segovia,Manual,5 puertas,5,120 cv,Azul,194 gr/m,Diesel,SÍ,Profesional,Combi,198 cm,481 cm,190 cm,0 l,160 km/h,"9,1 l","6,3 l","7,2 l",1.809 kg,80 l,"12,8 s"
Volkswagen Caddy Pro 1.6tdi Bmt Kombi,10.000€,2015,73.800 km,75 cv en Illes Balears,Manual,4 puertas,5,75 cv,Gris,139 gr/m,Diesel,No,Particular,Combi,182 cm,441 cm,179 cm,0 l,150 km/h,"5,9 l","4,9 l","5,3 l",1.538 kg,60 l,"10,9 s"
Nissan Nv200 E-nv200 Furgón Profesional 5p.,31.160€,10/2020,10 km,109 cv en Madrid,"Directo, sin caja de cambios",5 puertas,2,109 cv,Blanco,0 gr/m,Eléctrico,SÍ,Profesional,Furgon,186 cm,456 cm,176 cm,0 l,120 km/h,"0,0 l","0,0 l","0,0 l",1.517 kg,0 l,"0,0 s"
Renault Kangoo Fg. 1.5dci Campus Empresas,4.900€,2010,109.000 km,70 cv en Valencia,Manual,4 puertas,2,70 cv,Blanco,147 gr/m,Diesel,No,Particular,Furgon,180 cm,404 cm,167 cm,650 l,148 km/h,"6,0 l","5,2 l","5,5 l",1.115 kg,50 l,"16,0 s"
Volkswagen Caddy 2.0tdi Kombi 75kw,11.900€,06/2016,126.000 km,102 cv en Madrid,Manual,4 puertas,5,102 cv,Rojo,138 gr/m,Diesel,SÍ,Profesional,Combi,186 cm,441 cm,179 cm,0 l,172 km/h,"6,4 l","4,6 l","5,3 l",1.575 kg,60 l,"0,0 s"
Renault Trafic Furgón 29 L1h2 Energy Dci Tt 92kw,14.800€,2016,99.559 km,125 cv en Tarragona,Manual,4 puertas,3,125 cv,Verde,175 gr/m,Diesel,SÍ,Profesional,Furgon,247 cm,500 cm,196 cm,0 l,171 km/h,"7,1 l","6,8 l","6,9 l",1.736 kg,80 l,"12,0 s"
Nissan Evalia 7 1.5dci Comfort,16.000€,2018,42.000 km,110 cv en Valencia,Manual,5 puertas,7,110 cv,Gris,130 gr/m,Diesel,No,Particular,Combi,187 cm,440 cm,170 cm,0 l,169 km/h,"5,5 l","4,6 l","4,9 l",1.431 kg,55 l,"0,0 s"
Opel Vivaro Fg. 2.0cdti 29 L1h1 90 E5,16.800€,2014,60.900 km,90 cv en Malaga,Manual,4 puertas,3,90 cv,Blanco,198 gr/m,Diesel,No,Particular,Furgon,196 cm,478 cm,190 cm,0 l,0 km/h,"9,8 l","7,0 l","7,9 l",1.689 kg,90 l,"0,0 s"
Peugeot Partner Furgón 1.6bluehdi Confort L2 100,10.500€,06/2018,169.715 km,100 cv en Malaga,Manual,4 puertas,2,100 cv,Blanco,112 gr/m,Diesel,SÍ,Profesional,Furgon,181 cm,463 cm,181 cm,0 l,163 km/h,"5,1 l","3,8 l","4,3 l",1.362 kg,60 l,"11,8 s"
Volkswagen Caddy 2.0sdi Kombi,2.700€,2006,302.000 km,70 cv en Girona,Manual,4 puertas,5,70 cv,Blanco,161 gr/m,Diesel,No,Particular,Combi,183 cm,441 cm,180 cm,0 l,142 km/h,"7,5 l","5,3 l","6,1 l",1.457 kg,60 l,"20,5 s"
Nissan Nv300 Combi 8 2.0dci L1h1 1t Premium 120,21.990€,01/2020,6.000 km,120 cv en Madrid,Manual,4 puertas,8,120 cv,Hielo blanco (sólido),159 gr/m,Diesel,SÍ,Profesional,Combi,197 cm,500 cm,196 cm,1.000 l,165 km/h,"6,4 l","5,8 l","6,0 l",1.874 kg,80 l,"12,6 s"
Ford Transit Custom Ft 320 L1 Kombi Ambiente Ecoblue 105,19.000€,2018,57.000 km,105 cv en Barcelona,Manual,4 puertas,6,105 cv,Blanco,164 gr/m,Diesel,No,Particular,Combi,202 cm,497 cm,208 cm,0 l,0 km/h,"7,0 l","5,6 l","6,1 l",2.224 kg,80 l,"0,0 s"
Renault Trafic 2.5 Dci Generation Privilege 140,12.000€,2005,257.000 km,140 cv en Tarragona,Manual,5 puertas,6,140 cv,Azul,0 gr/m,Diesel,No,Particular,Combi,190 cm,478 cm,196 cm,0 l,0 km/h,"10,3 l","7,7 l","8,6 l",1.783 kg,90 l,"0,0 s"
Toyota Proace Shuttle L1 2.0d 9pl. Pack Active 150,28.900€,2019,10.490 km,150 cv en Barcelona,Manual,5 puertas,9,150 cv,Negro,139 gr/m,Diesel,No,Particular,Combi,191 cm,496 cm,192 cm,603 l,170 km/h,"0,0 l","0,0 l","5,5 l",1.630 kg,70 l,"11,0 s"
Volkswagen Multivan 2.5tdi Trendline,15.700€,05/2007,242.000 km,130 cv en Girona,Manual,4 puertas,7,130 cv,Plateado,251 gr/m,Diesel,SÍ,Profesional,Combi,195 cm,489 cm,190 cm,0 l,168 km/h,"11,5 l","7,5 l","9,1 l",2.199 kg,80 l,"15,3 s"
Opel Movano Ch.dcb. 2.3turbo D S-s 150 L2h1 3500,25.590€,10/2020,100 km,150 cv en Madrid,Manual,4 puertas,6,150 cv,Blanco,175 gr/m,Diesel,SÍ,Profesional,Chasis Doble Cabina,227 cm,564 cm,207 cm,0 l,138 km/h,"7,8 l","7,2 l","7,3 l",1.962 kg,80 l,"0,0 s"
Volkswagen Caddy 1.9tdi Kombi 75,4.900€,2006,207.000 km,75 cv en Malaga,Manual,4 puertas,5,75 cv,Blanco,158 gr/m,Diesel,No,Particular,Combi,183 cm,441 cm,180 cm,0 l,150 km/h,"7,4 l","5,2 l","6,0 l",1.485 kg,60 l,"17,7 s"
Renault Trafic Furgón Dcb. 29 L2 Dci 84kw,13.500€,06/2015,172.573 km,114 cv en Malaga,Manual,4 puertas,6,114 cv,,170 gr/m,Diesel,SÍ,Profesional,Furgon,197 cm,540 cm,196 cm,0 l,168 km/h,"7,8 l","5,7 l","6,5 l",1.710 kg,80 l,"12,4 s"
Peugeot Partner Tepee 1.6hdi Active 92,10.900€,2014,120.000 km,92 cv en Lleida,Manual,5 puertas,5,92 cv,Gris,135 gr/m,Diesel,No,Particular,Combi,180 cm,438 cm,181 cm,675 l,165 km/h,"6,4 l","5,0 l","5,5 l",1.360 kg,60 l,"14,3 s"
Mercedes Citan Tourer 109cdi Plus,13.900€,09/2018,47.000 km,90 cv en Guipuzcoa,Manual,5 puertas,5,90 cv,Blanco,126 gr/m,Diesel,SÍ,Profesional,Combi,181 cm,432 cm,183 cm,0 l,0 km/h,"5,3 l","4,6 l","4,8 l",1.365 kg,60 l,"0,0 s"
Fiat Dobló Panorama 1.6mjt Easy 70kw,12.500€,04/2019,15.486 km,95 cv en Valencia,Manual,5 puertas,5,95 cv,,137 gr/m,Diesel,SÍ,Profesional,Combi,185 cm,441 cm,183 cm,0 l,160 km/h,"6,5 l","4,4 l","5,2 l",1.430 kg,60 l,"14,9 s"
Peugeot Expert Combi 2.0hdi L1 120,7.000€,2007,323.140 km,120 cv en Madrid,Manual,4 puertas,9,120 cv,Blanco,194 gr/m,Diesel,SÍ,Profesional,Combi,188 cm,481 cm,190 cm,0 l,160 km/h,"9,3 l","6,5 l","7,5 l",1.809 kg,80 l,"15,4 s"
Renault Kangoo Express 1.5dci Confort 80,2.500€,2006,180.000 km,80 cv en Jaen,Manual,4 puertas,2,80 cv,Blanco,139 gr/m,Diesel,No,Particular,Furgon,180 cm,404 cm,167 cm,650 l,155 km/h,"6,4 l","4,6 l","5,3 l",1.060 kg,50 l,"12,6 s"
Renault Kangoo Express 1.5dci Confort 80,2.500€,2005,235.000 km,80 cv en Castellon,Manual,5 puertas,2,80 cv,Blanco,0 gr/m,Diesel,No,Particular,Furgon,186 cm,404 cm,167 cm,570 l,155 km/h,"6,4 l","4,6 l","5,3 l",1.060 kg,50 l,"12,5 s"
Volkswagen Multivan 2.5tdi Comfortline 4motion,15.000€,2005,207.000 km,130 cv en Malaga,Manual,5 puertas,7,130 cv,Negro,254 gr/m,Diesel,No,Particular,Combi,195 cm,489 cm,190 cm,0 l,165 km/h,"12,4 l","7,6 l","9,4 l",2.299 kg,80 l,"16,3 s"
Citroen Jumper 2.2hdi Cf 30 L1h1 130,17.424€,2015,76.891 km,130 cv en Illes Balears,Manual,4 puertas,6,130 cv,Blanco,195 gr/m,Diesel,SÍ,Profesional,Combi,225 cm,496 cm,205 cm,0 l,0 km/h,"8,6 l","6,1 l","7,0 l",1.860 kg,90 l,"0,0 s"
Volkswagen Caddy 2.0tdi Kombi Dsg 75kw,12.500€,2016,177.401 km,102 cv en Barcelona,Automática secuencial,4 puertas,5,102 cv,Negro,145 gr/m,Diesel,SÍ,Profesional,Combi,186 cm,441 cm,179 cm,0 l,170 km/h,"6,2 l","5,4 l","5,5 l",1.614 kg,60 l,"0,0 s"
Opel Vivaro Combi 6 1.6cdti S-s 29 L2 Plus 120,16.900€,06/2018,144.000 km,120 cv en Malaga,Manual,4 puertas,6,120 cv,Blanco,163 gr/m,Diesel,SÍ,Profesional,Combi,195 cm,540 cm,196 cm,0 l,169 km/h,"6,4 l","5,3 l","5,7 l",1.976 kg,80 l,"0,0 s"
Ford Transit Connect Connect Ft 200 S Tdci 75,3.100€,2006,287.400 km,75 cv en Illes Balears,Manual,4 puertas,2,75 cv,Azul,0 gr/m,Diesel,No,Particular,Furgon,180 cm,428 cm,182 cm,0 l,0 km/h,"7,8 l","5,4 l","6,3 l",2.080 kg,55 l,"0,0 s"
Mercedes Vito Cdi Mixto 110,6.400€,2001,332.000 km,102 cv en Vizcaya,Manual,4 puertas,6,102 cv,Amarillo,0 gr/m,Diesel,No,Particular,Combi,189 cm,466 cm,187 cm,0 l,0 km/h,"0,0 l","0,0 l","0,0 l",1.780 kg,0 l,"20,6 s"
Volkswagen Caddy 2.0tdi Kombi 75kw,8.900€,06/2015,202.000 km,102 cv en Malaga,Manual,4 puertas,5,102 cv,Blanco,138 gr/m,Diesel,SÍ,Profesional,Combi,186 cm,441 cm,179 cm,0 l,172 km/h,"6,4 l","4,6 l","5,3 l",1.575 kg,60 l,"0,0 s"
Mercedes Citan Tourer 108cdi Base,7.900€,2015,55.000 km,75 cv en Cantabria,Manual,5 puertas,5,75 cv,Blanco,126 gr/m,Diesel,No,Particular,Combi,181 cm,432 cm,183 cm,0 l,0 km/h,"5,3 l","4,6 l","4,8 l",1.365 kg,60 l,"0,0 s"
Volkswagen Multivan 2.5tdi 102,6.500€,1998,402.000 km,102 cv en Asturias,Manual,4 puertas,7,102 cv,Verde,0 gr/m,Diesel,No,Particular,Combi,192 cm,479 cm,184 cm,0 l,0 km/h,"9,9 l","6,8 l","7,9 l",1.660 kg,0 l,"18,1 s"
Peugeot Partner Tepee 1.6hdi Access,8.900€,08/2014,115.820 km,75 cv en Madrid,Manual,4 puertas,5,75 cv,Blanco,135 gr/m,Diesel,SÍ,Profesional,Combi,180 cm,438 cm,181 cm,675 l,153 km/h,"6,4 l","5,0 l","5,5 l",1.360 kg,60 l,"17,1 s"
Opel Combo 1.3cdti Cargo L1h1 95,7.500€,06/2017,179.363 km,95 cv en Malaga,Manual,3 puertas,2,95 cv,Blanco,133 gr/m,Diesel,SÍ,Profesional,Furgon,185 cm,439 cm,183 cm,0 l,156 km/h,"6,5 l","4,2 l","5,0 l",1.270 kg,60 l,"0,0 s"
Mercedes Sprinter Chasis Cabina 311cdi Medio Td,23.700€,02/2020,5 km,"114 cv en Palmas, Las",Manual,2 puertas,3,114 cv,Blanco ártico,218 gr/m,Diesel,SÍ,Profesional,Chasis,230 cm,589 cm,218 cm,0 l,0 km/h,"0,0 l","0,0 l","8,2 l",1.745 kg,65 l,"0,0 s"
Peugeot Partner Furgón 1.6bluehdi Confort L1 75,8.500€,06/2018,107.700 km,75 cv en Pontevedra,Manual,3 puertas,2,75 cv,Blanco,112 gr/m,Diesel,SÍ,Profesional,Furgon,180 cm,438 cm,181 cm,0 l,155 km/h,"5,1 l","3,8 l","4,3 l",1.292 kg,53 l,"14,2 s"
Renault Trafic Furgón Dcb. 27 L1 Dci 84kw,8.500€,2015,258.000 km,115 cv en Sevilla,Manual,4 puertas,6,115 cv,Blanco,170 gr/m,Diesel,No,Particular,Furgon,197 cm,500 cm,196 cm,0 l,168 km/h,"7,8 l","5,7 l","6,5 l",1.661 kg,80 l,"12,4 s"
Fiat Scudo Panorama 10 Executive L 2.0mjt 130 E5,14.700€,2012,107.000 km,130 cv en Cuenca,Manual,5 puertas,9,130 cv,Beige,183 gr/m,Diesel,No,Particular,Combi,198 cm,514 cm,190 cm,0 l,160 km/h,"8,2 l","6,3 l","7,0 l",1.805 kg,80 l,"12,8 s"
Opel Vivaro 1.6cdti 27 L1h1 Expression 120,15.000€,2019,110.000 km,120 cv en Barcelona,Manual,4 puertas,3,120 cv,Blanco,170 gr/m,Diesel,No,Particular,Furgon,195 cm,500 cm,196 cm,0 l,163 km/h,"7,8 l","5,8 l","6,5 l",1.736 kg,80 l,"0,0 s"
Mercedes Vito Mixto 111cdi Larga 116,9.800€,2007,322.000 km,116 cv en Alicante,Manual,4 puertas,6,116 cv,Blanco,235 gr/m,Diesel,No,Particular,Combi,190 cm,499 cm,190 cm,0 l,0 km/h,"10,6 l","6,8 l","8,1 l",1.860 kg,75 l,"0,0 s"
Opel Combo Cargo 1.5td S&s L 650 Select 100,16.750€,07/2020,7 km,100 cv en Tarragona,Manual,4 puertas,2,100 cv,Blanco,109 gr/m,Diesel,SÍ,Profesional,Furgon,180 cm,440 cm,182 cm,0 l,166 km/h,"4,2 l","3,1 l","3,1 l",1.378 kg,50 l,"0,0 s"
Fiat Ducato Furgón 2.3jtd Gran Volumen P.l,9.900€,2003,94.000 km,110 cv en Avila,Manual,4 puertas,3,110 cv,Blanco,0 gr/m,Diesel,No,Particular,Furgon,202 cm,556 cm,247 cm,0 l,0 km/h,"10,8 l","6,5 l","9,3 l",1.945 kg,80 l,"0,0 s"
Mercedes Vito Furgón 111cdi Larga,19.900€,2017,36.100 km,114 cv en Pontevedra,Manual,4 puertas,2,114 cv,Azul marino,169 gr/m,Diesel,No,Particular,Furgon,191 cm,514 cm,193 cm,0 l,0 km/h,"7,9 l","5,6 l","6,4 l",1.761 kg,57 l,"0,0 s"
Peugeot Partner Furgón 1.6hdi Confort L1,8.900€,2014,115.820 km,75 cv en Madrid,Manual,3 puertas,2,75 cv,Negro,131 gr/m,Diesel,SÍ,Profesional,Furgon,180 cm,438 cm,181 cm,0 l,150 km/h,"4,8 l","4,4 l","4,6 l",1.294 kg,60 l,"16,6 s"
Peugeot Partner 1.9d Combiespace,3.798€,2005,249.000 km,71 cv en Palencia,Manual,4 puertas,5,71 cv,Gris,181 gr/m,Diesel,SÍ,Profesional,Combi,181 cm,414 cm,172 cm,0 l,142 km/h,"7,6 l","5,5 l","5,8 l",1.220 kg,60 l,"16,9 s"
Ford Connect Ft 210s Kombi B. Corta Base,4.990€,06/2010,210.000 km,75 cv en Girona,Manual,5 puertas,5,75 cv,,159 gr/m,Diesel,SÍ,Profesional,Combi,184 cm,432 cm,180 cm,0 l,152 km/h,"7,3 l","5,5 l","6,2 l",1.512 kg,60 l,"0,0 s"
Volkswagen Transporter Furgón 2.0tdi Scr Bmt Largo 62kw,28.500€,2019,11.000 km,84 cv en Illes Balears,Manual,4 puertas,3,84 cv,Blanco,159 gr/m,Diesel,No,Particular,Furgon,199 cm,530 cm,190 cm,0 l,146 km/h,"7,4 l","5,3 l","6,1 l",1.974 kg,80 l,"0,0 s"
Opel Movano Caja Abierta 2.3cdti L3h1 Rd 130,27.400€,12/2020,10 km,130 cv en Guipuzcoa,Manual,2 puertas,3,130 cv,Blanco,222 gr/m,Diesel,SÍ,Profesional,Chasis,238 cm,630 cm,210 cm,0 l,0 km/h,"9,0 l","8,1 l","8,4 l",2.438 kg,80 l,"0,0 s"
Fiat Dobló Cargo 1.3mjt Base 70kw,7.990€,12/2016,64.300 km,95 cv en Barcelona,Manual,3 puertas,2,95 cv,Blanco,133 gr/m,Diesel,SÍ,Profesional,Furgon,185 cm,441 cm,183 cm,0 l,158 km/h,"6,5 l","4,2 l","5,0 l",1.320 kg,60 l,"0,0 s"
Renault Master 2.8dti Chasis Cabina Medio,2.500€,2002,169.000 km,115 cv en Cadiz,Manual,2 puertas,3,115 cv,Blanco,0 gr/m,Diesel,No,Particular,Chasis,249 cm,539 cm,199 cm,0 l,0 km/h,"12,7 l","8,6 l","10,1 l",1.565 kg,100 l,"0,0 s"
Mercedes Sprinter Ch.dcb. 211cdi 3000mm-2800kg,2.500€,2004,360.000 km,109 cv en Barcelona,Manual,4 puertas,6,109 cv,Blanco,0 gr/m,Diesel,No,Particular,Chasis Doble Cabina,193 cm,489 cm,236 cm,0 l,0 km/h,"12,0 l","7,4 l","8,9 l",1.840 kg,76 l,"0,0 s"
Peugeot Partner Tepee 1.6bluehdi Outdoor 100,14.000€,2017,36.000 km,100 cv en Teruel,Manual,5 puertas,5,100 cv,Blanco,113 gr/m,Diesel,SÍ,Profesional,Combi,180 cm,438 cm,181 cm,0 l,166 km/h,"5,1 l","3,9 l","4,3 l",1.374 kg,60 l,"12,4 s"
Opel Combo Cargo 1.6td S&s L 650 Select 100,15.500€,03/2019,5.200 km,100 cv en Tarragona,Manual,4 puertas,2,100 cv,Blanco,109 gr/m,Diesel,SÍ,Profesional,Furgon,180 cm,440 cm,182 cm,0 l,166 km/h,"4,7 l","4,0 l","4,3 l",1.378 kg,50 l,"0,0 s"
Iveco Daily Fg. 35s14v Transversal 3950rs 15.6,14.900€,2009,68.000 km,136 cv en Vizcaya,Manual,4 puertas,3,136 cv,Blanco,264 gr/m,Diesel,No,Particular,Furgon,267 cm,701 cm,200 cm,0 l,160 km/h,"0,0 l","0,0 l","0,0 l",2.205 kg,70 l,"0,0 s"
Renault Kangoo Fg. 1.5dci Profesional Gen5 55kw,5.950€,2015,120.000 km,75 cv en Madrid,Manual,3 puertas,2,75 cv,Blanco,123 gr/m,Diesel,No,Particular,Furgon,184 cm,428 cm,183 cm,0 l,160 km/h,"5,4 l","4,4 l","4,7 l",1.251 kg,60 l,"13,3 s"
Nissan Nv300 Nv300 Furgón 1.6dci S&s L1h1 1t Pro 125,16.900€,10/2017,78.000 km,125 cv en Valencia,Manual,4 puertas,3,125 cv,Blanco,155 gr/m,Diesel,SÍ,Profesional,Furgon,197 cm,500 cm,196 cm,0 l,174 km/h,"6,9 l","5,5 l","5,9 l",1.725 kg,80 l,"11,9 s"
Volkswagen Caddy Pro Maxi 2.0tdi Kombi 4m,19.900€,09/2020,23 km,110 cv en Granada,Manual,4 puertas,5,110 cv,Pintura micatalizada,171 gr/m,Diesel,SÍ,Profesional,Combi,182 cm,488 cm,179 cm,0 l,170 km/h,"7,8 l","5,7 l","6,5 l",1.640 kg,60 l,"7,9 s"
Ford Fiesta Van 1.4tdci,1.150€,2008,202.000 km,68 cv en Barcelona,Manual,3 puertas,2,68 cv,Blanco,110 gr/m,Diesel,No,Particular,Furgon,147 cm,392 cm,168 cm,0 l,163 km/h,"5,3 l","3,7 l","4,3 l",1.035 kg,45 l,"15,0 s"
Citroen Berlingo Multispace Mixto 1.6bluehdi Largo 100,8.400€,03/2017,153.683 km,100 cv en Madrid,Manual,4 puertas,5,100 cv,Blanco,113 gr/m,Diesel,SÍ,Profesional,Furgon,180 cm,463 cm,181 cm,0 l,161 km/h,"5,1 l","3,9 l","4,3 l",1.416 kg,60 l,"12,5 s"
Ford Transit Connect Connect Ft 200 S Tdci 90,3.500€,2006,170.000 km,90 cv en Barcelona,Manual,4 puertas,2,90 cv,Blanco,0 gr/m,Diesel,No,Particular,Furgon,180 cm,428 cm,182 cm,0 l,0 km/h,"11,3 l","7,6 l","9,0 l",2.080 kg,55 l,"0,0 s"
Renault R4 Van R4 F6 Acristalado,1.400€,1983,125.000 km,38 cv en Badajoz,Manual,3 puertas,2,38 cv,Blanco,0 gr/m,Gasolina,No,Particular,Furgon,0 cm,0 cm,0 cm,0 l,0 km/h,"0,0 l","0,0 l","0,0 l",720 kg,0 l,"0,0 s"
Seat Inca 1.4i Kombi Cl,4.500€,1995,4.000 km,60 cv en Madrid,Manual,3 puertas,5,60 cv,Blanco,0 gr/m,Gasolina,No,Particular,Combi,184 cm,421 cm,170 cm,0 l,0 km/h,"10,1 l","6,8 l","9,7 l",1.050 kg,0 l,"0,0 s"
Peugeot Partner Tepee 1.6bluehdi Adventure Ed. 120,15.000€,2018,44.500 km,120 cv en Barcelona,Manual,5 puertas,5,120 cv,Gris,115 gr/m,Diesel,No,Particular,Combi,180 cm,438 cm,181 cm,0 l,176 km/h,"4,9 l","4,2 l","4,4 l",1.398 kg,60 l,"11,4 s"
Fiat Dobló Cargo 1.3mjt Base Maxi 66kw E5+,7.800€,06/2015,115.000 km,90 cv en Vizcaya,Manual,4 puertas,2,90 cv,Blanco,133 gr/m,Diesel,SÍ,Profesional,Furgon,188 cm,476 cm,183 cm,0 l,158 km/h,"6,5 l","4,2 l","5,0 l",1.415 kg,60 l,"0,0 s"
Nissan Cabstar Tl 110.35-1 Caja Aluminio,7.500€,1999,127.580 km,110 cv en Barcelona,Manual,2 puertas,3,110 cv,Blanco,0 gr/m,Diesel,No,Particular,Chasis,205 cm,457 cm,180 cm,0 l,0 km/h,"0,0 l","0,0 l","0,0 l",1.570 kg,0 l,"0,0 s"
Volkswagen Crafter Chasis 35 Bl 109,24.900€,06/2009,68.791 km,109 cv en Malaga,Manual,2 puertas,3,109 cv,Blanco,275 gr/m,Diesel,SÍ,Profesional,Chasis,235 cm,668 cm,199 cm,0 l,139 km/h,"12,9 l","9,0 l","10,4 l",1.680 kg,75 l,"0,0 s"
Mercedes Vito Furgón 113cdi Compacta,12.500€,2013,393.000 km,136 cv en Palencia,Manual,4 puertas,3,136 cv,Blanco,198 gr/m,Diesel,No,Particular,Furgon,190 cm,476 cm,190 cm,0 l,176 km/h,"9,2 l","6,5 l","7,5 l",1.870 kg,75 l,"13,4 s"
Volkswagen Caddy Furgón Pro Maxi 1.6tdi Bmt 102,9.500€,06/2014,220.623 km,102 cv en Malaga,Manual,4 puertas,2,102 cv,Blanco,129 gr/m,Diesel,SÍ,Profesional,Furgon,182 cm,488 cm,179 cm,0 l,168 km/h,"5,9 l","4,9 l","5,1 l",1.538 kg,60 l,"8,5 s"
Mercedes Citan Furgón 109cdi Be Largo,14.000€,12/2019,2.944 km,95 cv en Zaragoza,Manual,4 puertas,2,95 cv,Blanco,110 gr/m,Diesel,SÍ,Profesional,Furgon,182 cm,432 cm,183 cm,0 l,0 km/h,"5,4 l","4,7 l","5,0 l",1.290 kg,60 l,"0,0 s"
Citroen Berlingo Multispace 1.6bluehdi Live 100,15.488€,2016,76.279 km,100 cv en Illes Balears,Manual,4 puertas,5,100 cv,Blanco,113 gr/m,Diesel,SÍ,Profesional,Combi,180 cm,438 cm,181 cm,0 l,166 km/h,"5,1 l","3,9 l","4,3 l",1.374 kg,60 l,"12,4 s"
Opel Vivaro Tour Cosmo 2.0 27 L1h1,11.000€,2011,184.200 km,114 cv en Lleida,Manual,4 puertas,7,114 cv,Plateado,199 gr/m,Diesel,SÍ,Profesional,Combi,198 cm,478 cm,190 cm,0 l,160 km/h,"9,8 l","7,0 l","7,9 l",1.944 kg,90 l,"0,0 s"
Renault Kangoo Combi 1.5dci En. Prof. M1-af 55kw,9.520€,08/2018,118.704 km,75 cv en Madrid,Manual,5 puertas,5,75 cv,Blanco,112 gr/m,Diesel,SÍ,Profesional,Combi,184 cm,428 cm,183 cm,0 l,151 km/h,"5,4 l","4,6 l","4,9 l",1.319 kg,56 l,"17,5 s"
Mercedes Vito 109cdi L Compacta 95,10.000€,2008,293.000 km,95 cv en Cadiz,Manual,4 puertas,9,95 cv,Blanco,254 gr/m,Diesel,No,Particular,Combi,188 cm,475 cm,190 cm,0 l,0 km/h,"11,8 l","7,4 l","8,9 l",1.885 kg,75 l,"0,0 s"
Iveco Daily Fg. 35s13v Transversal 3950rs 17.2,9.500€,06/2011,192.000 km,126 cv en Barcelona,Manual,4 puertas,3,126 cv,Blanco,254 gr/m,Diesel,SÍ,Profesional,Furgon,286 cm,701 cm,200 cm,0 l,160 km/h,"0,0 l","0,0 l","0,0 l",2.240 kg,70 l,"0,0 s"
Opel Movano Fg. 2.3cdti L3h2 3500 110,17.908€,2018,39.232 km,110 cv en Illes Balears,Manual,4 puertas,3,110 cv,Blanco,207 gr/m,Diesel,SÍ,Profesional,Furgon,249 cm,620 cm,207 cm,0 l,140 km/h,"8,8 l","7,0 l","7,7 l",2.345 kg,80 l,"0,0 s"
Citroen Berlingo Combi 2.0hdi Top,4.990€,06/2006,127.000 km,90 cv en Barcelona,Manual,5 puertas,5,90 cv,Blanco,154 gr/m,Diesel,SÍ,Profesional,Combi,182 cm,414 cm,172 cm,0 l,0 km/h,"6,8 l","4,6 l","6,0 l",1.311 kg,55 l,"0,0 s"
